,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,scenario,policy,model
640,62,274.2120415597625,10.0,0.1057743447697994,216.8328324060951,10.0,0.2140244795904219,159.27359943903,1.0,0.9640099080417438,47.49536326650201,1.0,0.6829848178529709,308.2251695480366,10.0,0.0369534938930484,2.5,6784,policy 1,dikesnet
644,17,264.4839950404547,10.0,0.0312657621560883,330.2957887815527,10.0,0.2407274552141349,288.21037896461445,10.0,0.9081729660031796,242.41488250718743,1.5,0.7975093102372526,325.97928263135293,1.5,0.096129275271299,1.5,6788,policy 1,dikesnet
651,18,252.38547439539136,1.0,0.3307380559408079,216.34429743059115,10.0,0.9459176044312284,285.3422631439339,10.0,0.4004000348801412,270.26315189715785,1.5,0.5664295916239503,232.3403559989773,10.0,0.9039003184895774,1.5,6795,policy 1,dikesnet
659,23,138.9468140108772,10.0,0.1666100433847979,309.147094306338,1.5,0.7229038705528523,337.9552129604456,10.0,0.1359121863824258,303.6598085204008,10.0,0.2076638693346588,235.6618776759876,1.5,0.7061919289504411,2.5,6803,policy 1,dikesnet
663,19,99.02446829634415,1.5,0.1343495991691216,198.11330135186185,1.0,0.1112185815943904,72.34872311231723,1.0,0.0934149745527314,284.17055319609887,1.0,0.4244314273231513,178.14444090936328,1.0,0.4908088203795341,2.5,6807,policy 1,dikesnet
672,111,161.24681679335822,1.0,0.3009965568623116,131.08897666869143,1.0,0.6062359835380271,79.17759926650145,10.0,0.8086571559184534,283.09482331772466,10.0,0.1613285543495143,327.84947092008986,1.0,0.8716384806994095,1.5,6816,policy 1,dikesnet
680,80,174.37413534411306,1.5,0.2218606135413577,235.28182259353105,10.0,0.6263437502371988,84.57125391726834,10.0,0.926444437732242,121.7754277448882,1.5,0.7836639962272042,188.9203092306836,1.5,0.5462905509586573,2.5,6824,policy 1,dikesnet
687,123,137.28924131061467,1.0,0.3265317239499468,189.47595545405665,10.0,0.5138498040191877,213.68374190624547,1.5,0.2127953527140095,174.23643599068583,1.0,0.8007426136823169,69.93924994675473,10.0,0.1472448886534527,2.5,6831,policy 1,dikesnet
690,52,185.01508063390676,10.0,0.2007653600596713,108.059269910432,1.0,0.1900531242535068,209.82732494370967,10.0,0.8318613407764375,69.05491420515094,1.5,0.6758956731287371,277.1080685897319,10.0,0.7701078816235026,1.5,6834,policy 1,dikesnet
704,55,109.54694483754322,1.0,0.2087785433897883,176.269357979085,1.0,0.169880695907168,313.33239871980334,1.5,0.9463298893092962,174.92780767464689,1.0,0.191709263137036,133.04933469589233,10.0,0.1181764015584893,1.5,6848,policy 1,dikesnet
705,84,213.60014035981465,1.0,0.2954105093824985,271.92391603975824,10.0,0.8481923763022423,205.142052941484,1.5,0.6708038073955207,103.46487290876588,1.5,0.4797653053852302,261.1268856560539,10.0,0.5044393746529968,1.5,6849,policy 1,dikesnet
706,21,43.42168450462009,1.5,0.2751224186669226,108.34398162360657,10.0,0.7447617146229499,115.21030310974328,1.0,0.0605205875431188,200.98333495073763,10.0,0.8716176359874033,231.0757252855809,1.0,0.7499728732275468,1.5,6850,policy 1,dikesnet
718,46,179.27118640192526,10.0,0.2477577904561791,235.78834044628397,10.0,0.9816267120760944,341.6864680516697,10.0,0.9477863478572944,194.1831511420186,10.0,0.0563744222921797,98.28257732656898,1.0,0.1901054113025163,2.5,6862,policy 1,dikesnet
721,127,318.1219090914365,10.0,0.1340153083713492,61.29296097670908,1.0,0.0571480334234164,32.400818194846,10.0,0.626168201209579,134.39845111133707,10.0,0.6294720861086854,50.07087173101381,1.5,0.9244729869638256,2.5,6865,policy 1,dikesnet
724,118,131.87672120016327,1.5,0.2294767162532322,291.54995061033674,10.0,0.346187297164442,62.02845875384508,10.0,0.0794458544043318,268.1748782300356,1.5,0.8770648922650626,261.2138645051033,1.5,0.0107695259901962,1.5,6868,policy 1,dikesnet
729,40,303.2408460539319,10.0,0.3222709644315799,203.4469184814446,10.0,0.5464350787163621,72.8562375819489,10.0,0.3698292018703089,313.8751313973558,1.5,0.3111590195508337,76.79945357699563,1.5,0.7076290763076671,1.5,6873,policy 1,dikesnet
737,21,228.0242106798916,1.0,0.2904708798419391,124.42942788151063,1.0,0.864724147328481,59.50581180241824,10.0,0.3748110956110387,297.664084294686,10.0,0.7090043381620229,344.5476005211415,1.5,0.0523920062885735,2.5,6881,policy 1,dikesnet
742,3,180.34185173218967,10.0,0.1493213088304413,80.48689308679465,10.0,0.9435099296609868,181.06823364907893,1.0,0.7309875554355183,79.35412829480602,10.0,0.6033268195101104,49.82158823297858,1.5,0.338094311288508,2.5,6886,policy 1,dikesnet
754,19,125.94556853447205,1.0,0.0494139817679395,52.40516790330268,1.5,0.01838216065786,194.70707681720847,10.0,0.4468719071330485,73.60910763378456,10.0,0.5898606517253527,243.269000893545,1.5,0.454573800328617,1.5,6898,policy 1,dikesnet
765,92,84.51167116184806,10.0,0.1223810860324475,107.37980739636431,1.0,0.8448911592172267,296.0269037410135,1.5,0.1895760726087778,114.86215100118125,1.0,0.2706976966509081,188.209632160414,10.0,0.7802464494115212,2.5,6909,policy 1,dikesnet
776,112,179.72918671802643,1.0,0.017241982843006,213.39449015568636,10.0,0.9316124387441582,119.32938460691464,1.0,0.4302742510565131,229.73395760757975,10.0,0.5596295130929864,226.09131273554664,1.5,0.4032057012308898,1.5,6920,policy 1,dikesnet
777,18,348.221044053029,1.5,0.2899856557112563,37.56352922754479,10.0,0.1337481607978531,286.329088437049,1.0,0.0326804241480864,39.5150422987372,1.0,0.2951459302161835,140.7987182280237,10.0,0.1019588127337945,2.5,6921,policy 1,dikesnet
778,69,219.1906455579718,1.5,0.2135685012345704,271.05727474245094,1.0,0.3599507423111188,289.9588548695113,1.5,0.2229942629933775,181.70415750944977,10.0,0.48973447827043,190.9139314438769,10.0,0.5405206371598871,1.5,6922,policy 1,dikesnet
780,72,35.57191319256948,1.0,0.1829299768597457,213.7510823502517,10.0,0.7126043266687632,154.43661082683178,1.5,0.8002742457708241,167.7758163628542,1.0,0.3739715201928308,340.30256270056856,1.5,0.7044810498335445,2.5,6924,policy 1,dikesnet
794,6,316.29395019807293,1.5,0.095551436376675,89.70776993666942,1.5,0.5198579400041148,102.74864492997516,10.0,0.9104251000392208,328.4127157525132,1.0,0.2930936753018749,88.01925356421958,1.5,0.4531472527407331,1.5,6938,policy 1,dikesnet
802,92,114.53824041012936,1.0,0.3190103311422492,294.16806905077254,1.0,0.6693878304430702,92.93432181588793,1.5,0.981928186192762,136.81515318496457,10.0,0.8485349342129113,134.38330150831916,1.0,0.0011972914518098,2.5,6946,policy 1,dikesnet
807,13,33.0659248978355,1.5,0.0110645900069366,48.61796869865964,1.5,0.9876154359449824,125.13273835903604,1.5,0.922452071855147,280.2822400736285,10.0,0.7381582230322669,124.19358112359036,1.5,0.942576528146745,1.5,6951,policy 1,dikesnet
809,84,261.03783325645173,1.5,0.107513643844026,111.24442544009968,10.0,0.1027976810043795,115.86706715608771,1.5,0.3314144593172351,278.2929600938764,1.0,0.7344499626716186,264.91653639815866,1.5,0.7623749484067801,2.5,6953,policy 1,dikesnet
810,75,252.28503249532875,1.0,0.261688949674931,73.26253973124776,10.0,0.5275213959767047,259.9226336704514,1.0,0.894736258960961,55.980920743627145,10.0,0.8402626419083876,105.36215542844351,1.5,0.1825360206081918,2.5,6954,policy 1,dikesnet
815,51,138.3473483940055,1.5,0.194171431824649,155.73882379701786,1.5,0.6900548282734639,53.78269606359254,1.0,0.1944758869763922,196.54799642197148,10.0,0.2056659152479268,227.6999296286509,1.0,0.4946516930261503,1.5,6959,policy 1,dikesnet
819,110,79.09936574107921,1.0,0.1851544641482899,46.4477917735428,10.0,0.3823566649512679,312.7719453771818,1.5,0.8346395478630194,101.89350593749424,1.0,0.6823858184964761,130.96082340153953,1.0,0.221117060026206,2.5,6963,policy 1,dikesnet
830,0,74.39668697675337,10.0,0.3334099149040336,130.3773743070882,1.5,0.502841558323275,54.93742914840111,1.0,0.3263460633679493,300.506098264585,1.0,0.5987889166209625,288.353218610592,1.5,0.6317640572902709,1.5,6974,policy 1,dikesnet
831,65,37.22209193390407,1.5,0.1305355381176313,117.23938063860209,10.0,0.0318041156907189,34.71419241542443,1.5,0.6216463217968721,155.27145758366484,1.0,0.3637978538395017,260.19844649024776,1.0,0.0633423474300019,2.5,6975,policy 1,dikesnet
832,61,332.5942773925409,10.0,0.2145659843889165,278.6350269493023,10.0,0.7821779365994561,99.37033358860556,1.0,0.1305833098297791,61.378339776357166,1.5,0.965958887917288,176.5658831449824,10.0,0.9954114790558156,1.5,6976,policy 1,dikesnet
848,83,263.6925542264935,1.0,0.2233112608126342,307.8005327446716,1.5,0.1237708389082031,234.74928686382125,10.0,0.2999775188241574,187.19903951771437,1.5,0.7253650130350218,254.42929058908132,10.0,0.1025055855712125,2.5,6992,policy 1,dikesnet
857,10,113.91890648147978,10.0,0.0619767311079265,92.53550087063095,1.0,0.827068732886882,84.01184834728247,1.5,0.941540254384716,339.7130659357234,10.0,0.3949882255065243,261.3554587229305,1.5,0.5967097224615251,2.5,7001,policy 1,dikesnet
863,89,236.8863296263123,1.0,0.2265602582969072,152.4463706865311,1.0,0.1022540390821947,48.684393628632215,10.0,0.7558200813887445,44.96451923875761,10.0,0.7806910844422583,236.10707668192435,1.0,0.3429261313311358,2.5,7007,policy 1,dikesnet
864,36,243.0411629656491,10.0,0.1495770487163551,245.901986635055,1.5,0.9313590092820024,341.55749667326165,1.0,0.5020033858243989,344.5401887465477,10.0,0.2782517621952098,348.07029124984587,1.0,0.8310201111726503,2.5,7008,policy 1,dikesnet
868,108,31.385375404579985,1.0,0.1998503365359719,291.0030729109872,1.5,0.6137346474502708,117.73007274623625,1.0,0.3400382801341349,156.4321377621052,1.5,0.027129895844649,199.2179310154845,10.0,0.6310019217426628,1.5,7012,policy 1,dikesnet
869,124,134.90107995470564,1.0,0.0645667172956585,53.0212122624483,10.0,0.0159999902597553,101.69780236184654,1.5,0.57283413567915,249.62604067594097,1.5,0.5402016301987949,210.9948163213484,1.5,0.4573589898387081,1.5,7013,policy 1,dikesnet
874,115,183.76643705859405,1.5,0.1735638289790686,125.71336662053513,1.5,0.858685116874274,269.7039239216021,1.0,0.7643638697527484,72.15644401543024,1.0,0.9209416950619318,348.60517391606254,10.0,0.1014669774023155,2.5,7018,policy 1,dikesnet
875,76,44.22082280789565,10.0,0.0898513327657749,134.87501781677094,10.0,0.5445858412411211,147.0951424839942,10.0,0.2792792596706174,310.5318636354104,1.5,0.5873392042310173,96.35515062391345,1.5,0.1114808227918882,1.5,7019,policy 1,dikesnet
885,12,311.9173932642931,1.0,0.0791268964283121,296.58498677288964,10.0,0.9782106087605312,176.2152429494297,1.5,0.3214823844407178,217.265779887873,10.0,0.0197948904561374,64.44515838541683,1.5,0.2868566420421213,2.5,7029,policy 1,dikesnet
887,87,336.3574728154251,10.0,0.3112609426992954,102.1846692798974,1.0,0.5105988566094238,163.52657931234685,1.5,0.1160196976134253,247.4509746655043,1.5,0.2514505556297919,102.05805025374808,1.5,0.9231493187523252,1.5,7031,policy 1,dikesnet
898,103,69.20473853489666,10.0,0.069529967515428,81.15071669084136,10.0,0.7192257018023152,161.30451568830696,10.0,0.1433049916906509,131.03130789071935,1.5,0.8031214428696682,151.154584891939,10.0,0.7751730140368545,1.5,7042,policy 1,dikesnet
909,125,220.8078895027214,1.5,0.1683642004436719,285.69629249429425,1.0,0.4869915317925836,91.4284510589527,1.0,0.9516840242776018,330.6800616084844,1.0,0.191097156194127,167.55697514958635,1.5,0.5525080240646683,1.5,7053,policy 1,dikesnet
918,8,297.06016351464154,1.0,0.2815199145985865,322.5105984378497,10.0,0.5886312500504456,124.21934438796022,1.0,0.51673811417673,52.40744958522018,1.0,0.5546367782622992,284.68281019836763,1.5,0.155201145656466,2.5,7062,policy 1,dikesnet
919,69,312.9563465566975,1.5,0.1376985949049553,64.81194150501514,1.5,0.4430733326215544,188.642131578354,10.0,0.4734070380193926,124.77259150941477,10.0,0.7980475145513601,48.50326667607882,1.0,0.6369454589378679,1.5,7063,policy 1,dikesnet
920,54,344.7891388662572,10.0,0.2877703638913874,129.85894162508896,1.0,0.6859673169611633,89.86377962266698,10.0,0.6295027742271998,233.9869600089995,1.5,0.8011253327327211,283.22970949024545,1.5,0.1449924867027473,2.5,7064,policy 1,dikesnet
921,126,103.11227623153788,1.5,0.2388984370244886,176.86662358220462,1.0,0.509794221782024,183.53950482794409,10.0,0.4702269915540065,346.7476766572933,10.0,0.2261136903156462,343.70458810724006,1.5,0.6222747176770044,1.5,7065,policy 1,dikesnet
923,33,324.0727728895868,1.0,0.1634744929722112,319.786047484697,1.5,0.1179858157751419,287.51903950199414,10.0,0.7186109796870336,272.3683231576745,1.0,0.4661050920182563,329.2480004635144,10.0,0.93193165376371,1.5,7067,policy 1,dikesnet
928,109,181.95156876876783,1.0,0.1228904371106231,142.26912806022938,1.0,0.9249601350332596,242.5899079905145,1.5,0.8451381496049125,114.13918606417494,10.0,0.8745367173255247,226.91005967363935,1.0,0.1937086534254581,1.5,7072,policy 1,dikesnet
932,36,84.99051572316691,1.5,0.0960916182918949,276.6286186648051,1.0,0.06574320532362,181.8952528177057,1.0,0.2554381795295186,43.35106660059546,1.5,0.7525068114733352,277.5015936319473,1.0,0.7429090905866448,2.5,7076,policy 1,dikesnet
937,40,46.893695552364505,1.0,0.2593442672732973,322.867785925335,1.5,0.9564197506295948,73.52521069188359,1.5,0.1951704838917596,258.471747948238,10.0,0.6617392161753176,185.9112655992528,1.5,0.8276958044037369,2.5,7081,policy 1,dikesnet
945,68,298.13366685430856,1.5,0.0836760729396942,153.95216132693753,1.0,0.6214050412710471,261.3119503771065,1.0,0.9032935875619768,186.283217608,1.5,0.7097698192954123,292.60239188208874,1.0,0.0701354158574077,2.5,7089,policy 1,dikesnet
948,92,176.59457876157407,10.0,0.2573931907800146,129.23848967540056,1.5,0.4786724959587982,301.79277580819087,10.0,0.5990550423573204,93.74481428180702,1.5,0.2135991663013274,158.1485723228362,1.0,0.5205304792105313,1.5,7092,policy 1,dikesnet
962,100,98.37976180354536,1.0,0.192627100257123,211.95917650969483,10.0,0.4941313299792243,338.90423199407684,1.5,0.5857092705271995,170.07146761122067,1.5,0.647473263040694,145.14445450614383,10.0,0.139133699764466,1.5,7106,policy 1,dikesnet
973,32,57.75525906601148,1.5,0.1633948414779362,347.15006455482626,1.5,0.4772034238651239,316.3648995738895,1.0,0.1259806639225376,54.340100490663175,1.0,0.2200519884096381,158.9492131194173,1.0,0.2540962552094543,1.5,7117,policy 1,dikesnet
982,129,62.795053413389454,1.0,0.1404408627402808,94.59358122147644,1.0,0.225189250574035,51.03680123411949,10.0,0.4394371028533133,157.0446796868353,1.5,0.184293031468533,117.44486117957216,1.5,0.3772264612022236,2.5,7126,policy 1,dikesnet
985,121,127.50441786590194,1.0,0.0266567540871547,146.38508037156444,1.5,0.3489289413272834,106.83260286133022,1.5,0.3910687609778491,273.96967554853774,10.0,0.9384274909980304,137.77643557802804,10.0,0.1799479477123247,2.5,7129,policy 1,dikesnet
988,35,146.87158295175948,1.0,0.2276719991843375,40.80983377223029,10.0,0.1889111021908833,271.7409735496011,1.5,0.1603914577210932,96.91686935862604,1.5,0.4573238835612196,347.0920503766593,1.5,0.5736356199583302,2.5,7132,policy 1,dikesnet
991,39,136.1108087195855,1.5,0.2517984089172891,154.80470265996104,1.0,0.0235394022743368,262.8291522300904,1.5,0.3996041217718889,72.20561610792755,1.0,0.0224689403343347,278.131258068726,10.0,0.4782551898690967,1.5,7135,policy 1,dikesnet
994,50,112.42053187492894,1.5,0.1008843024102387,233.3597963063468,1.0,0.2080585882238285,234.51096533342456,1.0,0.2599407066404367,302.43151337119855,1.5,0.8110273410824178,320.9624930947216,10.0,0.823861443509426,1.5,7138,policy 1,dikesnet
998,73,268.9577028300986,1.0,0.2008011218446139,299.2540615017774,1.5,0.6068286150157622,80.90336781643903,10.0,0.1192178522837614,332.1652094212617,1.0,0.0870657638069798,92.8476232327804,1.5,0.0874773370290665,1.5,7142,policy 1,dikesnet
1001,42,147.44737822757386,1.5,0.1348913581394947,317.04309475141633,1.5,0.4382379074822493,275.77882002875674,1.0,0.3633233385952469,177.5075059806095,1.5,0.7207206793679892,206.34815788731464,10.0,0.7536144036568801,1.5,7145,policy 1,dikesnet
1005,44,305.31604762926685,10.0,0.3063254750892259,281.9041354470229,1.5,0.5303826621485097,134.09782416898702,10.0,0.0712223972668978,323.4671971340792,10.0,0.6635451694848975,199.83855298243435,10.0,0.7545096530479893,1.5,7149,policy 1,dikesnet
1009,5,62.245978942405095,1.5,0.250461533074261,326.2015978137369,1.5,0.5580565713508645,107.95823684164536,1.5,0.0076295913575769,35.69561411756471,10.0,0.2776926431608069,76.21909579790693,1.0,0.964505321325696,1.5,7153,policy 1,dikesnet
1014,132,87.5239678731862,10.0,0.3184100764128473,299.3561333225335,10.0,0.2982168172969923,48.84045842213756,10.0,0.6365637919593258,335.7188620820163,1.0,0.8213717512415812,73.65906977643081,10.0,0.171569453576095,2.5,7158,policy 1,dikesnet
1017,55,332.3309285736421,1.0,0.0144884554468859,123.51999396875448,10.0,0.0676723372679048,46.43652872139381,1.5,0.9147566031893412,313.82515178375905,1.5,0.8057963473438666,285.3857883924659,1.5,0.5628706435909464,2.5,7161,policy 1,dikesnet
1020,68,202.7110919059499,1.5,0.029083613037602,158.56473118536547,10.0,0.6219170132804616,222.9240357668885,1.0,0.73357776118866,56.888668081556176,1.0,0.2659157287873834,80.49011128059729,10.0,0.370035561540124,2.5,7164,policy 1,dikesnet
1021,113,203.44231722059425,1.0,0.120228435902042,162.72874092379584,1.0,0.2342078167339869,294.0344973168904,10.0,0.4630672002277375,183.37294874996303,10.0,0.4899238436488753,264.7564794638332,10.0,0.2907447680346525,1.5,7165,policy 1,dikesnet
1030,95,74.49553936071337,1.5,0.2646928064720324,163.34986855458604,1.0,0.2695756400496047,49.4887296714387,1.5,0.6771602108423684,92.21506692557432,1.0,0.128542991989303,247.78251574985163,1.5,0.9367023288228744,2.5,7174,policy 1,dikesnet
1043,118,131.6046303302512,10.0,0.1181775994659238,159.8383873917805,1.0,0.7915490972226491,299.4228756004978,1.0,0.8944608610958724,131.1096306760392,1.5,0.5819712823920874,190.58499927799443,1.0,0.6548508384063405,2.5,7187,policy 1,dikesnet
1057,45,108.7482198261594,1.0,0.1460541222885914,251.58777222471605,1.0,0.2206226484599615,78.69879328965254,10.0,0.4864233896410036,334.4818614345321,1.5,0.9046362641728576,36.021219766094326,1.5,0.774406612437006,2.5,7201,policy 1,dikesnet
1073,41,46.28840401182381,10.0,0.2319418265331159,61.71315292237686,10.0,0.9004992477996029,202.1783213071317,10.0,0.6526690747072134,271.5693359237516,1.5,0.9239979605662648,173.2668471294967,1.5,0.7495196864151289,2.5,7217,policy 1,dikesnet
1074,7,96.79972257095676,10.0,0.1052358725342196,327.7807278956019,10.0,0.8856359104247935,193.65709427535165,1.0,0.856529932787581,291.5832476579742,10.0,0.8416283598929264,235.38217472375297,10.0,0.3338332974903496,2.5,7218,policy 1,dikesnet
1076,23,289.8996180713989,10.0,0.0453741880604918,178.8612112085901,10.0,0.9151699828016864,273.6963314748174,10.0,0.6477576827236584,323.3234073271841,10.0,0.6285925043903857,37.455952116367904,1.5,0.6606723066035584,1.5,7220,policy 1,dikesnet
1077,109,165.6367305849677,10.0,0.1465812648253515,119.47521810392054,1.0,0.5436177800674082,73.21636190479205,10.0,0.8928377356799213,131.18550119139067,1.5,0.8471460233031924,169.75244462327862,10.0,0.1234699466831259,1.5,7221,policy 1,dikesnet
1089,76,282.3975014882412,1.5,0.1801422875670281,189.5368867350924,1.5,0.383368094451871,237.8272298963824,1.5,0.618492327513429,203.3330364630044,1.5,0.3420371009053442,88.51443705159353,1.0,0.8504837034194085,1.5,7233,policy 1,dikesnet
